NO,ARRIVAL DATE,HS CODE,HS CODE DESCRIPTION,IMPORTER NAME,IMPORTER ADDRESS,IMPORTER COUNTRY,CITY STATE,TEL,FAX,E-MAIL,WEB,EXPORTER NAME,PORT OF DEPARTURE,EXPORTER ADDRESS,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,NET WEIGHT,NET WEIGHT UNIT,GROSS WEIGHT,GROSS WEIGHT UNIT,QUANTITY,Final Qty,QUANTITY UNIT,PRODUCT DETAILS,NUMBER OF PACKAGES,PACKAGES UNIT,INCOTERMS,PLACE OF DELIVERY,BRAND NAME,MANUFACTORING COMPANY,PORT OF ARRIVAL,PORT OF DEPARTURE,NOTIFY PARTY,NOTIFY ADDRESS,VOLUME,VOLUME UNIT,PREPORT,SHIPPER COUNTRY,US STATE,US PORT2,FINAL US PORT,FINAL FOREIGN PORT,FINAL COUNTRY,CONTAINER COUNT,TOTAL TEUS
2381,22-01-2021,10063010,"Rice, parboiled",AL HARAM TRADING,.,Bahrain,Bahrain,.,.,.,.,RUCHI FOODS,COCHIN SEA (INCOK1),"XXIII/304,PLOT NO. 8,RUCHI FOODS,  KINFRA PARK ,KALPETTA,KERALA ,PIN-673122 ,919847019090 ,ruchifoodswyd@gmail.com",India,197.50,0.00,USD,0.00,,0.00,,250.00,250.00,KGS,BROCKEN RICE 50 KG X 5 BAGS (LUT NO: AD3 20320006742T),0.00,,,,,,Bahrain,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
2382,22-01-2021,10063010,"Rice, parboiled",KING COMMODITIES BENIN SARL.,"ILOT 123-MAISON ABDOU SADIATOU , MISSEBO, COTONOU BENIN,",Benin,Benin,.,.,.,https://amkingwestafrica.com,PRIVI EXPORTS PRIVATE LIMITED,KANDLA SEA (INIXY1),"AVANI SIGNATURE, 91A/1 PARK STREET  ,,GROUND FLOOR, OFFICE NO 2 ,KOLKATA,WEST BENGAL ,PIN-700016 ,919830088822 ,vivek@juteonline.com",India,170000.00,0.00,EUR,0.00,,0.00,,500.00,500.00,MTS,KING BRAND - PARBOILED RICE NON BASMATI,0.00,,,,,,Cotonou,KANDLA SEA (INIXY1),,,0.00,,,,,,,,,0,0
2383,22-01-2021,10063010,"Rice, parboiled",RISERS TRADING SARL.,.,Benin,Benin,.,.,.,.,CAPITAL GRAINS,NHAVA SHEVA SEA (INNSA1),"3992, S/F, NAYA BAZAR,   ,DELHI ,PIN-110006 ,01164600299 ,rajeshind.kumar@gmail.com",India,39774.80,0.00,USD,0.00,,0.00,,104.00,104.00,MTS,INDIAN BIRYANI RICE (4160 Jute Bag x 25 Kg Each),0.00,,,,,,Cotonou,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
2384,22-01-2021,10063020,Basmati Rice,TASHI SHOPPING COMPLEX,.,Bhutan,Bhutan,.,.,.,.,JAISWAL INTERNATIONAL,LCS JAIGAON (INJIGB),", , , ,",India,114.60,0.00,USD,0.00,,0.00,,60.00,60.00,PCS,DAAWAT SUPER RICE 1KG,0.00,,,,,,Phuntsholing,LCS JAIGAON (INJIGB),,,0.00,,,,,,,,,0,0
2385,22-01-2021,10063020,Basmati Rice,TASHI SHOPPING COMPLEX,.,Bhutan,Bhutan,.,.,.,.,JAISWAL INTERNATIONAL,LCS JAIGAON (INJIGB),", , , ,",India,47.28,0.00,USD,0.00,,0.00,,4.00,4.00,PCS,DAAWAT TRADITIONAL RICE 5KG,0.00,,,,,,Phuntsholing,LCS JAIGAON (INJIGB),,,0.00,,,,,,,,,0,0
2386,22-01-2021,10063010,"Rice, parboiled",OMAR INTERNATIONAL CO,"42 AV GEORGE CLEMENCEAU,DJIBOUTI",Djibouti,Djibouti,253-21357562,.,KADER@OMINCO.COM,.,KUNVARJI COMTRADE RETAIL PVT. LTD.,KANDLA SEA (INIXY1),"111 - SHYAMAK COMPLEXB/H KAMDHENU COMPLEX, AMBAVADI   ,AHMEDABAD, GUJARAT ,0 ,079-66669000 ,bhavin.mehta@kunvarji.com",India,0.00,0.00,USD,0.00,,0.00,,1.00,1.00,KGS,NOTIFY:OMAR INTERNATIONAL COMPANY 42 AVE NUE GEORGE CLEMENCEAU P.O BOX 1277 DJIBO UTI REPUBLIC OF DJ,0.00,,,,,,Djibouti,KANDLA SEA (INIXY1),,,0.00,,,,,,,,,0,0
2387,22-01-2021,10063010,"Rice, parboiled",DIAMOND GRAINS TRADING LLC.,.,Djibouti,Djibouti,.,.,.,.,HRMM AGRO OVERSEAS PVT.LTD.,MUNDRA SEA (INMUN1),"HRMM AGRO OVERSEAS PVT.LTD.   ,SAHARANPUR/U.P. ,0 ,01342-2654331 ,",India,138450.00,0.00,USD,0.00,,0.00,,390.00,390.00,MTS,INDIAN NON BASMATI PARBOILED RICE PACKED,0.00,,,,,,Djibouti,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
2388,22-01-2021,10063010,"Rice, parboiled",DIAMOND GRAINS TRADING LLC.,.,Djibouti,Djibouti,.,.,.,.,HRMM AGRO OVERSEAS PVT.LTD.,MUNDRA SEA (INMUN1),"HRMM AGRO OVERSEAS PVT.LTD.   ,SAHARANPUR/U.P. ,0 ,01342-2654331 ,",India,134550.00,0.00,USD,0.00,,0.00,,390.00,390.00,MTS,INDIAN NON BASMATI PARBOILED RICE PACKED,0.00,,,,,,Djibouti,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
2389,22-01-2021,10063020,Basmati Rice,HAWARI SULAIMANY FOR GENERAL,.,Iraq,Iraq,.,.,.,,D D INTERNATIONAL PRIVATE LIMITED,GARI HARSARU ICD (INGHR6),"26,THE MALL,AMRITSAR   ,PUNJAB ,143001 ,2563866,2560866,2211966,2211866 ,ddiga@glide.net.in",India,178825.92,0.00,USD,0.00,,0.00,,208.00,208.00,MTS,INDIAN PURE 1121 BASMATI SELLA WHITE RIC E LNG GRN PKNG 02X10 KGS IN NEW POLY POU CH WITH ZIP MSTR C,0.00,,,,,,Bandar Abbas,GARI HARSARU ICD (INGHR6),,,0.00,,,,,,,,,0,0
2390,22-01-2021,10063020,Basmati Rice,SHMOOKH AL SALEH TRADING CO,.,Iraq,Iraq,.,.,.,http://www.salehalsaleh.com,"SHIV SHAKTI INTER GLOBE EXPORTS PVT, LTD",MUNDRA SEA (INMUN1),"578/11 LINK ROAD TARAORI   ,KARNAL /HARYANA ,0 ,01745-242152 ,",India,169332.99,0.00,USD,0.00,,0.00,,250.50,250.50,MTS,1121 INDIAN BASMATI SELLA RICE PACKED IN 30 KG PLASTIC BAGS AND OUTER PLASTIC BA G ALSO.,0.00,,,,,,Umm Qasr,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
2391,22-01-2021,10063020,Basmati Rice,HAWARI SULAIMANY FOR GENERALTRADING,.,Iraq,IQ - Iraq,.,.,.,.,D D INTERNATIONAL PRIVATE LIMITED,MUNDRA SEA (INMUN1),"26,THE MALL,AMRITSAR   ,PUNJAB ,143001 ,2563866,2560866,2211966,2211866 ,ddiga@glide.net.in",India,1500883.20,0.00,AED,0.00,,0.00,,480.00,480.00,MTS,INDIAN PURE 1121 BASMATI SELLA WHITE RI,0.00,,,,,,Bandar Abbas,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
2392,22-01-2021,100630,"Cereals, rice, semi-milled or wholly milled, whether or not polished or glazed",M V Distribuicoes,.,Mozambique,MZ - Mozambique,.,.,.,.,AFRIYANA INDIA PVT. LTD.,MUNDRA,,India,0.00,0.00,,0.00,,30200.00,Kg.,0.00,30200.00,KGS,Semi-milled or wholly milled rice  whether or not polished o,0.00,,,,,,BEIRA,MUNDRA,,,0.00,,,,,,,,,1,1
2393,22-01-2021,10063010,"Rice, parboiled",JIBCH GALLA BHANDAR,.,Nepal,Nepal,.,.,.,.,OM TRADERS,BHITAMORE (INBTMB),", , , ,",India,11000.00,0.00,USD,0.00,,0.00,,20000.00,20000.00,KGS,N.B RICE,0.00,,,,,,.NEPAL,BHITAMORE (INBTMB),,,0.00,,,,,,,,,0,0
2394,22-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),SHIVAM IMPEX,"ADARSHNAGAR-4,RUPANDEHI BHAIRAHAWA BRANCH OFFICE",Nepal,Nepal,977-9857027755,.,SHIVAMIMPEX55@GMAIL.COM,.,LAXMI RICE MILL,SONAULI LCS (INSNLB),", , , ,",India,7600.00,0.00,USD,0.00,,0.00,,40000.00,40000.00,KGS,RICE BROKEN,0.00,,,,,,Bhairawa,SONAULI LCS (INSNLB),,,0.00,,,,,,,,,0,0
2395,22-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),SAGAR MATHA AGRO TRADING PVTLTD.,.,Nepal,Nepal,.,.,.,.,"RIPURAJ AGRO PRIVATE LIMITED,",RAXAUL (INRXLB),"MAIN ROAD,  NEAR HAZARIMAL HIGH SCHOOL, RAXAUL, ,EAST CHAMPARAN / BIHAR ,PIN-845305 ,06255-221031 ,gupta_diesel@yahoo.co.in",India,11652.00,0.00,USD,0.00,,0.00,,1200.00,1200.00,NOS,RIPURAJ MAHASHAKTI STEAM RICE-25 KG ( NO N BASMATI RICE ),0.00,,,,,,Birgunj,RAXAUL (INRXLB),,,0.00,,,,,,,,,0,0
2396,22-01-2021,10063010,"Rice, parboiled",AL-NAJMATH INTERNATIONAL UNITED LLC.,"POSTAL CODE,PO BOX 1802",Oman,Oman,968-99339081,.,WYNADANKYMA@BSNL.IN,.,ROYAL BRAND INTERNATIONAL EXPORTERS,COCHIN SEA (INCOK1),"III/7,8, U. BAZAR,  ERIAD P.O.,KODUNGALLUR, ,THRISSUR, KERALA ,PIN-680666 ,9447732794 ,padiyathismail@gmail.com",India,690.00,0.00,USD,0.00,,0.00,,1500.00,1500.00,KGS,300 BAGS SULABHAM MATTA RICE(5KGS/BAG)(L UT ARN NO AD320320004210C),0.00,,,,,,Sohar,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
2397,22-01-2021,10063020,Basmati Rice,LUCKY GOLD GENERAL TRADING FZE.,.,Oman,OM - Oman,.,.,.,.,SAMSKRUTHI EXPORTERS,MUNDRA SEA (INMUN1),"MUNICIPAL NO.3-6-224-225, F.NO.501, SRIDEVI ESTATES, STREET NO.16, HIMAYATH NAGAR   ,HYDERABAD ,0 ,8008998787 ,kskr96@gmail.com",India,21889.56,0.00,USD,0.00,,0.00,,28.00,28.00,MTS,INDIAN BASMATI RICE (PACKED IN NEW PP/NO N WOVEN BAGS) TOTAL 800 BAGS / 35 KGS NE T WT OF EACH BAG,0.00,,,,,,Sohar,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
2398,22-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),FAMILY MARKETING,.,Qatar,Qatar,.,.,.,https://happyfamilymarketing.com,"A.K. AHAMED MODERN RICE MILL,",TUTICORIN SEA (INTUT1),"40/2, MANNARPALAYAM ROAD,ALLIKUTTAI POST,   ,SALEM/TAMILNADU. ,636003 ,240703/241040/FAX NO.268327 ,kadhir_rice@rediffmail.com",India,106.00,0.00,USD,0.00,,0.00,,200.00,200.00,KGS,NON BASMATI RICE 10  BAGS KURUVA RICE 20 KG,0.00,,,,,,Doha,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
2399,22-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),FAMILY MARKETING,.,Qatar,Qatar,.,.,.,https://happyfamilymarketing.com,"A.K. AHAMED MODERN RICE MILL,",TUTICORIN SEA (INTUT1),"40/2, MANNARPALAYAM ROAD,ALLIKUTTAI POST,   ,SALEM/TAMILNADU. ,636003 ,240703/241040/FAX NO.268327 ,kadhir_rice@rediffmail.com",India,127.50,0.00,USD,0.00,,0.00,,250.00,250.00,KGS,NON BASMATI RICE 25  BAGS MATTA RICE 10 KG,0.00,,,,,,Doha,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
2400,22-01-2021,10063010,"Rice, parboiled",RISERS TRADING SARL.,.,Benin,Benin,.,.,.,.,CAPITAL GRAINS,NHAVA SHEVA SEA (INNSA1),"3992, S/F, NAYA BAZAR,   ,DELHI ,PIN-110006 ,01164600299 ,rajeshind.kumar@gmail.com",India,7507.50,0.00,USD,0.00,,0.00,,26.00,26.00,MTS,INDIAN BROKEN PARBOILED RICE (1040 Non W even Bags x 25 Kg Each),0.00,,,,,,Cotonou,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
2401,22-01-2021,10063010,"Rice, parboiled",ALKEMAL SINGAPORE PTE.LTD.,.,Benin,BJ - Benin,.,.,.,https://www.alkemal.com.sg,SAKHARMAL FERUMAL,NHAVA SHEVA SEA (INNSA1),", , , ,",India,46653.10,0.00,USD,0.00,,0.00,,130.00,130.00,MTS,INDIAN PARBOILED RICE IR 64 SILKY SORTEX 5% BROKEN  2600 BOPP BAGS OF 50 KGS EAC H,0.00,,,,,,Cotonou,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
2402,22-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),DOUBLE M GENERAL STORE SDN. BHD.,.,Brunei Darussalam,BN - Brunei Darussalam,.,.,.,.,SAFNA MARKETING,TUTICORIN SEA (INTUT1),"13-33G, MELAMUKKU MAIN ROAD,  KADAYALMOODU ,KALIYAL POST,KANYAKUMARI DISTRICT ,PIN-629101 ,04651 281081 04651 281086 ,safnamarket@rocketmail.com sslp.kanna@yahoo.co.in",India,1140.00,0.00,USD,0.00,,0.00,,2000.00,2000.00,KGS,IDLY RICE,0.00,,,,,,Muara,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
2403,22-01-2021,10063020,Basmati Rice,BHUTAN BIZ LINK,.,Bhutan,BT - Bhutan,.,.,.,.,SHREE SHAKAMBARI INDUSTRIES PVT. LTD.,LCS JAIGAON (INJIGB),"55/1A, STRAND ROAD,   ,KOLKATA ,W.B. ,PIN-700006 ,033-22595825/22595826. ,",India,2674.00,0.00,USD,0.00,,0.00,,40.00,40.00,QTL,BASMATI RICE,0.00,,,,,,Phuntsholing,LCS JAIGAON (INJIGB),,,0.00,,,,,,,,,0,0
2404,22-01-2021,10063020,Basmati Rice,JAMYANG STORE,.,Bhutan,Bhutan,.,.,.,.,MURLIDHAR JAYPRAKASH,LCS JAIGAON (INJIGB),", , , ,",India,375.00,0.00,USD,0.00,,0.00,,750.00,750.00,KGS,1RICE NON GST,0.00,,,,,,Phuntsholing,LCS JAIGAON (INJIGB),,,0.00,,,,,,,,,0,0
2405,22-01-2021,10063010,"Rice, parboiled",YANIKA GENERAL STORE,.,Bhutan,BT - Bhutan,.,.,.,.,BIKASH KUMAR SAH,LCS JAIGAON (INJIGB),", , , ,",India,3525.00,0.00,USD,0.00,,0.00,,300.00,300.00,NOS,RICE (NON GST),0.00,,,,,,Phuntsholing,LCS JAIGAON (INJIGB),,,0.00,,,,,,,,,0,0
2406,22-01-2021,10063020,Basmati Rice,TARGET FOODS CO.S.A.L,.,Lebanon,LB - Lebanon,.,.,.,http://targetfoodco.com,GREEN VILLAGE AGROS PRIVATE LIMITED,MUNDRA SEA (INMUN1),"938 SEC.-13URBAN ESTATE   ,KARNAL/HRY/TARAORI/HARYANA ,132001 ,01745-309966 ,info@greenvillagegros.com",India,12132.31,0.00,USD,0.00,,0.00,,11.70,11.70,MTS,INDIAN ORIGIN 1121 SELLA BASMATI RICE 58 5 BAGS PACKED IN 2KG BLEACHED JUTE BAG & THEN SUCH 10 BAGS,0.00,,,,,,Beirut,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
2407,22-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),SHYAM TRADING CONCERN,"TILOTTAMA MUNICIPALITY 09,RUPANDEHI,NEPAL, TEL:9857020793, PAN NO.:300029983",Nepal,NP - Nepal,.,.,.,.,GANGA AGRO INDUSTRIES,LCS Nepalgunj Road (INNGRB ),"BHINGA ROAD  KALPIPARA ,BAHRAICH UP ,PIN-271801 ,05252 - 228431, 228258, 9415036534 ,",India,14350.00,0.00,USD,0.00,,0.00,,35000.00,35000.00,KGS,NON BASMATI RICE,0.00,,,,,,.NEPAL,LCS Nepalgunj Road (INNGRB ),,,0.00,,,,,,,,,0,0
2408,22-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),RANI SATI INTERNATIONAL PVT.LTD,.,Nepal,Nepal,.,.,.,.,SHREE SAI ORGANIC FOODS PRIVATE LIMITED,RAXAUL (INRXLB),"1ST FLOOR, MAA HERO SERVICE STATION  BUILDING, KAMALNATH NAGAR, ,BETTIAH, WEST CHAMPARAN / BIHAR - ,PIN-845438 ,06254-232445, 09771631111 ,shreesaiorganic@gmail.com",India,7200.00,0.00,USD,0.00,,0.00,,20000.00,20000.00,KGS,NON BASMARI RICE,0.00,,,,,,Birgunj,RAXAUL (INRXLB),,,0.00,,,,,,,,,0,0
2409,22-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),TIRUPATI TRADE,.,Nepal,Nepal,.,.,.,.,SHRI SHYAM JI KHADYA BHANDHAR,SONAULI LCS (INSNLB),", , , ,",India,14280.00,0.00,USD,0.00,,0.00,,34000.00,34000.00,KGS,RICE,0.00,,,,,,Bhairawa,SONAULI LCS (INSNLB),,,0.00,,,,,,,,,0,0
2410,22-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),B.N. TRADERS,.,Nepal,Nepal,.,.,.,.,GANGA AGRO INDUSTRIES,LCS Nepalgunj Road (INNGRB ),"BHINGA ROAD  KALPIPARA ,BAHRAICH UP ,PIN-271801 ,05252 - 228431, 228258, 9415036534 ,",India,6800.00,0.00,USD,0.00,,0.00,,34000.00,34000.00,KGS,NON BASMATI RICE,0.00,,,,,,.NEPAL,LCS Nepalgunj Road (INNGRB ),,,0.00,,,,,,,,,0,0
2411,22-01-2021,10063010,"Rice, parboiled",SHIKHAR DEEP AGRO PVTLTD.,.,Nepal,Nepal,.,.,.,.,PATEL WAREHOUSING PRIVATE LIMITED,RAXAUL (INRXLB),", , , ,",India,9870.00,0.00,USD,0.00,,0.00,,21000.00,21000.00,KGS,NON BASMATI RICE,0.00,,,,,,Birgunj,RAXAUL (INRXLB),,,0.00,,,,,,,,,0,0
2412,22-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),SAGAR MATHA AGRO TRADING PVTLTD.,.,Nepal,Nepal,.,.,.,.,BABA AGRO FOOD LIMITED,RAXAUL (INRXLB),"KALPTARU APARTMENT, K -52, 4TH FR,  JALAN ROAD (CART SARAI ROAD), ,UPPER BAZAR, RANCHI / JHARKHAND- ,PIN-834001 ,0651-2203327 ,skmltd@gmail.com",India,10800.00,0.00,USD,0.00,,0.00,,30000.00,30000.00,KGS,NON BASMATI GOODBOY STEAM KATARNI SPECIA L JEERA RICE,0.00,,,,,,.NEPAL,RAXAUL (INRXLB),,,0.00,,,,,,,,,0,0
2413,22-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),SAGAR MATHA AGRO TRADING PVTLTD.,.,Nepal,Nepal,.,.,.,.,"RIPURAJ AGRO PRIVATE LIMITED,",RAXAUL (INRXLB),"MAIN ROAD,  NEAR HAZARIMAL HIGH SCHOOL, RAXAUL, ,EAST CHAMPARAN / BIHAR ,PIN-845305 ,06255-221031 ,gupta_diesel@yahoo.co.in",India,11652.00,0.00,USD,0.00,,0.00,,1200.00,1200.00,NOS,RIPURAJ MAHASHAKTI STEAM RICE -25 KG ( N ON BASMATI RICE ),0.00,,,,,,Birgunj,RAXAUL (INRXLB),,,0.00,,,,,,,,,0,0
2414,22-01-2021,10063010,"Rice, parboiled",AL-NAJMATH INTERNATIONAL UNITED LLC.,"POSTAL CODE,PO BOX 1802",Oman,Oman,968-99339081,.,WYNADANKYMA@BSNL.IN,.,ROYAL BRAND INTERNATIONAL EXPORTERS,COCHIN SEA (INCOK1),"III/7,8, U. BAZAR,  ERIAD P.O.,KODUNGALLUR, ,THRISSUR, KERALA ,PIN-680666 ,9447732794 ,padiyathismail@gmail.com",India,529.20,0.00,USD,0.00,,0.00,,980.00,980.00,KGS,49 BAGS PONNI RAW RICE(5KGSX4NOS)(LUT AR N NO AD320320004210C),0.00,,,,,,Sohar,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
2415,22-01-2021,10063010,"Rice, parboiled",AL-NAJMATH INTERNATIONAL UNITED LLC.,"POSTAL CODE,PO BOX 1802",Oman,Oman,968-99339081,.,WYNADANKYMA@BSNL.IN,.,ROYAL BRAND INTERNATIONAL EXPORTERS,COCHIN SEA (INCOK1),"III/7,8, U. BAZAR,  ERIAD P.O.,KODUNGALLUR, ,THRISSUR, KERALA ,PIN-680666 ,9447732794 ,padiyathismail@gmail.com",India,1029.60,0.00,USD,0.00,,0.00,,1980.00,1980.00,KGS,99 BAGS DOSA RICE(2KGS/10NOS)(LUT ARN NO AD320320004210C),0.00,,,,,,Sohar,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
2416,22-01-2021,10063010,"Rice, parboiled",PRIME TRAD CO. LLC.,.,Oman,Oman,.,.,.,https://www.prime-trading.com,KOTTACKAL AGRO FOODS,COCHIN SEA (INCOK1),"VIII/124 D, KOMARA  MOOKKANNOOR ,ERNAKULAM - KERALA. ,PIN-683577 ,0484- 2616411, 3295001 Fax 04842614050 ,info@mayilrice.com",India,2309.30,0.00,USD,0.00,,0.00,,5.00,5.00,MTS,MAYURI MATTA RICE (5KG X 8),0.00,,,,,,Sohar,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
2417,22-01-2021,10063010,"Rice, parboiled",PRIME TRAD CO. LLC.,.,Oman,Oman,.,.,.,https://www.prime-trading.com,KOTTACKAL AGRO FOODS,COCHIN SEA (INCOK1),"VIII/124 D, KOMARA  MOOKKANNOOR ,ERNAKULAM - KERALA. ,PIN-683577 ,0484- 2616411, 3295001 Fax 04842614050 ,info@mayilrice.com",India,2715.78,0.00,USD,0.00,,0.00,,6.00,6.00,MTS,MAYURI MATTA RICE 10 KG,0.00,,,,,,Sohar,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
2418,22-01-2021,10063010,"Rice, parboiled",PRIME TRAD CO. LLC.,.,Oman,Oman,.,.,.,https://www.prime-trading.com,KOTTACKAL AGRO FOODS,COCHIN SEA (INCOK1),"VIII/124 D, KOMARA  MOOKKANNOOR ,ERNAKULAM - KERALA. ,PIN-683577 ,0484- 2616411, 3295001 Fax 04842614050 ,info@mayilrice.com",India,17017.30,0.00,USD,0.00,,0.00,,38.38,38.38,MTS,MAYURI MATTA RICE 19 KG,0.00,,,,,,Sohar,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
2419,22-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),LUCKY GOLD GENERAL TRADING FZE.,.,Oman,OM - Oman,.,.,.,.,SAMSKRUTHI EXPORTERS,MUNDRA SEA (INMUN1),"MUNICIPAL NO.3-6-224-225, F.NO.501, SRIDEVI ESTATES, STREET NO.16, HIMAYATH NAGAR   ,HYDERABAD ,0 ,8008998787 ,kskr96@gmail.com",India,35728.35,0.00,USD,0.00,,0.00,,73.50,73.50,MTS,INDIAN NON BASMATI RICE (PACKED IN NEW P P/NON WOVEN BAGS) TOTAL 2100  BAGS / 35 KGS NET WT OF EACH,0.00,,,,,,Sohar,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
2420,22-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),LUCKY GOLD GENERAL TRADING FZE.,.,Oman,OM - Oman,.,.,.,.,SAMSKRUTHI EXPORTERS,MUNDRA SEA (INMUN1),"MUNICIPAL NO.3-6-224-225, F.NO.501, SRIDEVI ESTATES, STREET NO.16, HIMAYATH NAGAR   ,HYDERABAD ,0 ,8008998787 ,kskr96@gmail.com",India,65623.50,0.00,USD,0.00,,0.00,,135.00,135.00,MTS,INDIAN NON BASMATI RICE (PACKED IN NEW P P/NON WOVEN BAGS) TOTAL 7500  BAGS / 18 KGS NET WT OF EACH,0.00,,,,,,Sohar,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
2421,22-01-2021,10063020,Basmati Rice,LUCKY GOLD GENERAL TRADING FZE.,.,Oman,OM - Oman,.,.,.,.,SAMSKRUTHI EXPORTERS,MUNDRA SEA (INMUN1),"MUNICIPAL NO.3-6-224-225, F.NO.501, SRIDEVI ESTATES, STREET NO.16, HIMAYATH NAGAR   ,HYDERABAD ,0 ,8008998787 ,kskr96@gmail.com",India,19153.36,0.00,USD,0.00,,0.00,,24.50,24.50,MTS,INDIAN BASMATI RICE (PACKED IN NEW PP/NO N WOVEN BAGS) TOTAL 700  BAGS / 35 KGS N ET WT OF EACH BAG,0.00,,,,,,Sohar,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
2422,22-01-2021,10063020,Basmati Rice,ABDUL HUSSAIN MOHD. KHOORI STORE,.,Qatar,Qatar,.,.,.,https://www.khoorystore.com,HINDUSTAN RICE EXPORTS,JATTIPUR ICD (INDWN6),"VILLAGE SANWALA,TEHSIL THANESAR,   ,KURUKSHETRA/HARYANA ,PIN-136131 ,92157778301 ,",India,21839.76,0.00,USD,0.00,,0.00,,24.99,24.99,MTS,KHOORI NO.1 BRAND RICE PUSA BASMATI (RAW -STEAM) 714 BAGS PKD IN 35 KGS (FABRIC B AGS),0.00,,,,,,PORT HAMAD,JATTIPUR ICD (INDWN6),,,0.00,,,,,,,,,0,0
2423,22-01-2021,10063020,Basmati Rice,ABDUL HUSSAIN MOHD. KHOORI STORE,.,Qatar,Qatar,.,.,.,https://www.khoorystore.com,HINDUSTAN RICE EXPORTS,JATTIPUR ICD (INDWN6),"VILLAGE SANWALA,TEHSIL THANESAR,   ,KURUKSHETRA/HARYANA ,PIN-136131 ,92157778301 ,",India,10445.33,0.00,USD,0.00,,0.00,,11.95,11.95,MTS,KHOORI NO.1 BRAND RICE PUSA BASMATI (RAW -STEAM) 332 MASTER BAGS PKD IN 2X18 KGS (FABRIC BAGS),0.00,,,,,,PORT HAMAD,JATTIPUR ICD (INDWN6),,,0.00,,,,,,,,,0,0
2424,22-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),FAMILY MARKETING,.,Qatar,Qatar,.,.,.,https://happyfamilymarketing.com,"A.K. AHAMED MODERN RICE MILL,",TUTICORIN SEA (INTUT1),"40/2, MANNARPALAYAM ROAD,ALLIKUTTAI POST,   ,SALEM/TAMILNADU. ,636003 ,240703/241040/FAX NO.268327 ,kadhir_rice@rediffmail.com",India,1507.50,0.00,USD,0.00,,0.00,,2250.00,2250.00,KGS,NON BASMATI RICE 450  BAGS IDLY DOSA RIC E 5 KG,0.00,,,,,,Doha,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
2425,22-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),FAMILY MARKETING,.,Qatar,Qatar,.,.,.,https://happyfamilymarketing.com,"A.K. AHAMED MODERN RICE MILL,",TUTICORIN SEA (INTUT1),"40/2, MANNARPALAYAM ROAD,ALLIKUTTAI POST,   ,SALEM/TAMILNADU. ,636003 ,240703/241040/FAX NO.268327 ,kadhir_rice@rediffmail.com",India,1625.00,0.00,USD,0.00,,0.00,,2500.00,2500.00,KGS,NON BASMATI RICE 500  BAGS  LONG GRAIN M ATTA 5 KG,0.00,,,,,,Doha,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
